	is_ML	Total
2017-06-02	1782	39813
2017-06-16	1841	40584
2017-06-30	1917	40800
2017-07-14	2368	43773
2017-07-28	2377	43996
2017-08-11	2233	42160
2017-08-25	2230	42129
2017-09-08	2292	42915
2017-09-22	2340	43373
2017-10-06	2378	43919
2017-10-20	2435	44329
2017-11-03	2478	44707
2017-11-17	2610	45907
2017-12-01	2680	46140
2017-12-15	2695	46266
2017-12-29	2687	45544
2018-01-12	3009	46827
2018-01-26	3015	47591
2018-02-09	3032	48100
2018-02-23	3058	48223
2018-03-09	3045	48125
2018-03-23	3058	48332
2018-04-06	3113	48633
2018-04-20	3183	49043
2018-05-04	3225	49280
2018-05-18	3172	48544
2018-06-01	3257	49261
2018-06-15	3243	48983
2018-06-29	3428	50227
2018-07-13	3340	49972
2018-07-27	3399	50249
2018-08-10	3496	50736
2018-08-24	3549	51193
2018-09-07	3663	51909
2018-09-21	3715	52403
2018-10-05	3882	53504
2018-10-19	3993	53922
2018-11-02	4107	54434
2018-11-16	4094	54349
2018-11-30	4189	54933
2018-12-14	4512	57741
2018-12-28	4590	58066
2019-01-11	4994	60581
2019-01-25	5358	60903
2019-02-08	5377	60427
2019-02-22	5403	60597
2019-03-08	5527	61083
2019-03-22	5512	60888
2019-04-05	5765	62356
2019-04-19	5697	62028
2019-05-03	6051	63707
2019-05-17	6148	64019
2019-05-31	6075	63459
2019-06-14	6540	65732
2019-06-28	6231	63489
2019-07-12	6433	63738
2019-07-26	6382	63407
2019-08-09	6878	65604
2019-08-23	6817	65045
2019-09-06	7287	66648
2019-09-20	7160	65528
2019-10-04	8284	70396
2019-10-18	8156	69753
2019-11-01	8657	72531
2019-11-15	8698	72003
2019-11-29	8540	70710
2019-12-13	10117	75308
2019-12-27	10005	74534
2020-01-10	10541	75629
2020-01-24	10126	74200
2020-02-07	10551	75819
2020-02-21	10527	75497
2020-03-06	10908	77420
2020-03-20	10914	77178
2020-04-03	11005	77684
2020-04-17	11018	77560
2020-05-01	11064	78050
2020-05-15	10985	77445
2020-05-29	10952	77194
2020-06-12	11479	79455
2020-06-26	11479	79344
2020-07-10	11692	79804
2020-07-24	11697	79777
2020-08-07	11730	79791
2020-08-21	11732	79733
2020-09-04	11658	79565
2020-09-18	11788	80093
2020-10-02	11152	76588
2020-10-16	11418	77818
2020-10-30	12078	80800
2020-11-13	11995	79447
2020-11-27	12388	80657
2020-12-11	12126	78550
