	is_ML	Total
2019-10-04	3599	86073
2019-10-18	3593	86006
2019-11-01	3593	86006
2019-11-15	3606	86877
2019-11-29	3606	86877
2019-12-13	3613	87039
2019-12-27	3613	87039
2020-01-10	3431	89261
2020-01-24	3010	87807
2020-02-07	3019	89062
2020-02-21	3018	88082
2020-03-06	3011	87881
2020-03-20	2882	87084
2020-04-03	2872	86292
2020-04-17	2865	85480
2020-05-01	2876	85513
2020-05-15	2914	85322
2020-05-29	2914	85322
2020-06-12	2930	85465
2020-06-26	2930	85465
2020-07-10	2944	85246
2020-07-24	2953	85222
2020-08-07	2956	84877
2020-08-21	2964	84810
2020-09-04	2945	84536
2020-09-18	2944	84211
2020-10-02	2949	84254
2020-10-16	2976	84511
2020-10-30	2976	84511
2020-11-13	3010	83992
2020-11-27	3010	83992
2020-12-11	3022	83732
