	is_ML	Total
1960-01-01	0	0
1960-01-15	0	105
1960-01-29	0	105
1960-02-12	0	105
1960-02-26	0	105
1960-03-11	0	105
1960-03-25	0	105
1960-04-08	0	105
1960-04-22	0	105
1960-05-06	0	105
1960-05-20	0	105
1960-06-03	0	105
1960-06-17	0	105
1960-07-01	0	105
1960-07-15	0	105
1960-07-29	0	105
1960-08-12	0	105
1960-08-26	0	105
1960-09-09	0	105
1960-09-23	0	105
1960-10-07	0	105
1960-10-21	0	105
1960-11-04	0	105
1960-11-18	0	105
1960-12-02	0	105
1960-12-16	0	105
1960-12-30	0	105
1961-01-13	0	713
1961-01-27	0	713
1961-02-10	0	713
1961-02-24	0	713
1961-03-10	0	713
1961-03-24	0	713
1961-04-07	0	713
1961-04-21	0	713
1961-05-05	0	713
1961-05-19	0	713
1961-06-02	0	713
1961-06-16	0	713
1961-06-30	0	713
1961-07-14	0	713
1961-07-28	0	713
1961-08-11	0	713
1961-08-25	0	713
1961-09-08	0	713
1961-09-22	0	713
1961-10-06	0	713
1961-10-20	0	713
1961-11-03	0	713
1961-11-17	0	713
1961-12-01	0	713
1961-12-15	0	713
1961-12-29	0	713
1962-01-12	0	785
1962-01-26	0	785
1962-02-09	0	785
1962-02-23	0	785
1962-03-09	0	785
1962-03-23	0	785
1962-04-06	0	785
1962-04-20	0	786
1962-05-04	0	786
1962-05-18	0	786
1962-06-01	0	786
1962-06-15	0	786
1962-06-29	0	786
1962-07-13	0	786
1962-07-27	0	786
1962-08-10	0	786
1962-08-24	0	786
1962-09-07	0	786
1962-09-21	0	786
1962-10-05	0	786
1962-10-19	0	786
1962-11-02	0	786
1962-11-16	0	786
1962-11-30	0	786
1962-12-14	0	786
1962-12-28	0	786
1963-01-11	0	1325
1963-01-25	0	1329
1963-02-08	0	1329
1963-02-22	0	1329
1963-03-08	0	1329
1963-03-22	0	1329
1963-04-05	0	1329
1963-04-19	0	1328
1963-05-03	0	1328
1963-05-17	0	1328
