	is_ML	Total
2016-11-18	1036	100282
2016-12-02	1065	101360
2016-12-16	1060	101126
2016-12-30	1061	100821
2017-01-13	1046	102554
2017-01-27	1046	102475
2017-02-10	1095	102756
2017-02-24	1099	102919
2017-03-10	1117	103616
2017-03-24	1122	103620
2017-04-07	1136	104184
2017-04-21	1144	104010
2017-05-05	1141	103851
2017-05-19	1143	104046
2017-06-02	1160	104498
2017-06-16	1160	104312
2017-06-30	1160	104377
2017-07-14	1166	105172
2017-07-28	1171	105695
2017-08-11	1173	105983
2017-08-25	1171	106031
2017-09-08	1178	106206
2017-09-22	1179	106232
2017-10-06	1168	106635
2017-10-20	1174	106711
2017-11-03	1195	106849
2017-11-17	1202	107171
2017-12-01	1197	107711
2017-12-15	1198	107739
2017-12-29	1196	108026
2018-01-12	1528	111461
2018-01-26	1528	111612
2018-02-09	1486	111573
2018-02-23	1507	111702
2018-03-09	1505	111513
2018-03-23	1503	111635
2018-04-06	1512	112071
2018-04-20	1504	112080
2018-05-04	1519	112553
2018-05-18	1519	112346
2018-06-01	1521	112706
2018-06-15	1530	112993
2018-06-29	1530	112995
2018-07-13	1591	112746
2018-07-27	1592	112845
2018-08-10	1602	112644
2018-08-24	1602	112741
2018-09-07	1611	112678
2018-09-21	1610	112461
2018-10-05	1639	112235
2018-10-19	1636	112166
2018-11-02	1637	112183
2018-11-16	1630	112039
2018-11-30	1630	111846
2018-12-14	1628	111466
2018-12-28	1635	111230
2019-01-11	1913	118455
2019-01-25	1913	118561
2019-02-08	1953	118344
2019-02-22	1932	118321
2019-03-08	1936	117590
2019-03-22	1950	117870
2019-04-05	1939	116960
2019-04-19	1962	117312
2019-05-03	1949	116740
2019-05-17	1952	116627
2019-05-31	1971	116617
2019-06-14	1972	115334
2019-06-28	1976	115691
2019-07-12	1926	114819
2019-07-26	1927	114806
2019-08-09	1916	114195
2019-08-23	1932	114362
2019-09-06	1960	113308
2019-09-20	1970	113648
2019-10-04	1982	113342
2019-10-18	1979	113423
2019-11-01	1976	113477
2019-11-15	1975	113607
2019-11-29	1977	113648
2019-12-13	2021	114564
2019-12-27	2022	114534
2020-01-10	1804	112391
2020-01-24	1804	112185
2020-02-07	1779	112414
2020-02-21	1776	112136
2020-03-06	1801	112574
2020-03-20	1785	112255
2020-04-03	1801	113124
2020-04-17	1779	112703
2020-05-01	1789	112846
2020-05-15	1788	112798
2020-05-29	1769	112753
2020-06-12	1797	114542
2020-06-26	1797	114302
2020-07-10	1812	114793
2020-07-24	1812	114550
2020-08-07	1838	115510
2020-08-21	1821	114985
2020-09-04	1846	116313
2020-09-18	1838	116066
2020-10-02	1836	116030
2020-10-16	1837	115881
2020-10-30	1833	115542
2020-11-13	1841	116018
2020-11-27	1845	115860
2020-12-11	1893	116682
