	is_ML	Total
2004-06-18	4696	100711
2004-07-02	4696	100711
2004-07-16	4697	101053
2004-07-30	4697	101053
2004-08-13	4676	100576
2004-08-27	4676	100576
2004-09-10	4678	100652
2004-09-24	4677	100123
2004-10-08	4686	100769
2004-10-22	4681	100803
2004-11-05	4681	100841
2004-11-19	4640	100727
2004-12-03	4642	100739
2004-12-17	4637	100528
2004-12-31	4637	100528
2005-01-14	7059	133553
2005-01-28	7059	133553
2005-02-11	7055	133570
2005-02-25	7048	133327
2005-03-11	7039	132784
2005-03-25	7036	132663
2005-04-08	7033	132692
2005-04-22	7038	132718
2005-05-06	7059	133155
2005-05-20	7056	133123
2005-06-03	7056	133134
2005-06-17	7048	132822
2005-07-01	7049	132830
2005-07-15	7068	132963
2005-07-29	7068	132963
2005-08-12	7064	132884
2005-08-26	7064	132884
2005-09-09	7066	132953
2005-09-23	7060	133470
2005-10-07	7051	132888
2005-10-21	7098	133736
2005-11-04	7098	133737
2005-11-18	7110	133707
2005-12-02	7108	133672
2005-12-16	7107	134407
2005-12-30	7107	134407
2006-01-13	9211	166982
2006-01-27	9211	166982
2006-02-10	9219	167374
2006-02-24	9217	167377
2006-03-10	9231	167689
2006-03-24	9232	167634
2006-04-07	9237	167607
2006-04-21	9235	167922
2006-05-05	9228	168154
2006-05-19	9251	168284
2006-06-02	9254	168313
2006-06-16	9264	169256
2006-06-30	9264	169256
2006-07-14	9256	168996
2006-07-28	9256	168996
2006-08-11	9262	169699
2006-08-25	9264	169757
2006-09-08	9263	170326
2006-09-22	9254	170078
2006-10-06	9259	170356
2006-10-20	9227	170581
2006-11-03	9227	170595
2006-11-17	9230	170950
2006-12-01	9230	170960
2006-12-15	9239	170003
2006-12-29	9239	170003
2007-01-12	9463	190158
2007-01-26	9463	190158
2007-02-09	9491	191594
2007-02-23	9496	191554
2007-03-09	9500	191219
2007-03-23	9512	191438
2007-04-06	9506	191411
2007-04-20	9514	191732
2007-05-04	9523	191617
2007-05-18	9541	192066
2007-06-01	9538	192058
2007-06-15	9612	192785
2007-06-29	9612	192785
2007-07-13	9604	192583
2007-07-27	9604	192583
2007-08-10	9616	192485
2007-08-24	9615	192183
2007-09-07	9622	192225
2007-09-21	9620	191390
2007-10-05	9609	190926
2007-10-19	9603	190141
2007-11-02	9603	190118
2007-11-16	9618	190286
2007-11-30	9618	190286
2007-12-14	9670	191343
2007-12-28	9670	191343
2008-01-11	9091	177215
2008-01-25	8960	173426
2008-02-08	8957	172986
2008-02-22	8959	172768
2008-03-07	8983	172992
2008-03-21	8967	173049
2008-04-04	8972	173196
2008-04-18	9059	173571
2008-05-02	9071	173624
2008-05-16	9111	174527
2008-05-30	9111	174527
2008-06-13	9090	174741
2008-06-27	9090	174741
2008-07-11	9198	176245
2008-07-25	9191	176103
2008-08-08	9198	175991
2008-08-22	9222	177304
2008-09-05	9223	177290
2008-09-19	9305	178976
2008-10-03	9326	179162
2008-10-17	9444	181190
2008-10-31	9444	181190
2008-11-14	9458	181247
2008-11-28	9458	181247
2008-12-12	9508	183191
2008-12-26	9508	183191
2009-01-09	9310	176928
2009-01-23	10460	196400
2009-02-06	10453	195701
2009-02-20	10609	199059
2009-03-06	10615	199549
2009-03-20	10630	199664
2009-04-03	10631	199816
2009-04-17	10713	201317
2009-05-01	10713	201361
2009-05-15	10918	202390
2009-05-29	10918	202390
2009-06-12	10984	202228
2009-06-26	10984	202228
2009-07-10	10967	202259
2009-07-24	10919	201848
2009-08-07	11006	203358
2009-08-21	11003	202938
2009-09-04	11035	203783
2009-09-18	11205	205920
2009-10-02	11205	205924
2009-10-16	11508	207692
2009-10-30	11508	207692
2009-11-13	11731	211401
2009-11-27	11731	211401
2009-12-11	11836	213694
2009-12-25	11775	212897
2010-01-08	12362	225738
2010-01-22	11819	218170
2010-02-05	11808	217981
2010-02-19	11708	215761
2010-03-05	11730	216262
2010-03-19	11809	217348
2010-04-02	11810	217258
2010-04-16	11656	215598
2010-04-30	11656	215598
2010-05-14	11435	214224
2010-05-28	11435	214224
2010-06-11	11436	215673
2010-06-25	11679	218989
2010-07-09	11670	219233
2010-07-23	11702	220413
2010-08-06	11712	220332
2010-08-20	11933	223152
2010-09-03	11911	223020
2010-09-17	11772	221199
2010-10-01	11773	221193
2010-10-15	11422	218850
2010-10-29	11422	218850
2010-11-12	11261	216565
2010-11-26	11261	216565
2010-12-10	11244	216005
2010-12-24	11203	215518
2011-01-07	11149	215069
2011-01-21	9993	197939
2011-02-04	9993	197987
2011-02-18	10423	201193
2011-03-04	10432	201336
2011-03-18	10409	200929
2011-04-01	10408	200918
2011-04-15	10441	201824
2011-04-29	10441	201824
2011-05-13	10517	204335
2011-05-27	10517	204335
2011-06-10	10773	205226
2011-06-24	10559	202264
2011-07-08	10613	203290
2011-07-22	10825	206408
2011-08-05	10805	206455
2011-08-19	10609	204439
2011-09-02	10611	204437
2011-09-16	10797	206009
2011-09-30	10797	206009
2011-10-14	10748	205365
2011-10-28	10748	205365
2011-11-11	10830	208301
2011-11-25	10830	208301
2011-12-09	10918	209686
2011-12-23	10955	210207
2012-01-06	11376	223548
2012-01-20	12276	237489
2012-02-03	12278	237627
2012-02-17	11892	236469
2012-03-02	11899	236476
2012-03-16	11844	235859
2012-03-30	11844	235859
2012-04-13	11910	236938
2012-04-27	11910	236938
2012-05-11	11987	237211
2012-05-25	11986	237149
2012-06-08	11893	237024
2012-06-22	11741	236151
2012-07-06	11717	235865
2012-07-20	11882	232552
2012-08-03	11882	232542
2012-08-17	11842	232546
2012-08-31	11842	232546
2012-09-14	11647	230408
2012-09-28	11647	230408
2012-10-12	11767	231605
2012-10-26	11767	231605
2012-11-09	11720	231180
2012-11-23	11724	230806
2012-12-07	11732	231582
2012-12-21	11730	230582
2013-01-04	13989	276321
2013-01-18	11892	228449
2013-02-01	11889	228418
2013-02-15	11895	228471
2013-03-01	11894	228446
2013-03-15	11982	229397
2013-03-29	11982	229397
2013-04-12	12023	229661
2013-04-26	12023	229661
2013-05-10	12133	231202
2013-05-24	12024	229211
2013-06-07	12024	229057
2013-06-21	11941	227382
2013-07-05	11940	227363
2013-07-19	11554	226585
2013-08-02	11559	226806
2013-08-16	11692	227448
2013-08-30	11692	227448
2013-09-13	11877	230695
2013-09-27	11877	230695
2013-10-11	11920	231773
2013-10-25	11880	231218
2013-11-08	11920	230322
2013-11-22	12018	231348
2013-12-06	12026	231973
2013-12-20	11983	231980
2014-01-03	19920	374649
2014-01-17	16425	313229
2014-01-31	16425	313229
2014-02-14	16384	310482
2014-02-28	16384	310482
2014-03-14	16317	309458
2014-03-28	16317	309458
2014-04-11	16228	307683
2014-04-25	16218	307666
2014-05-09	16088	304520
2014-05-23	16106	304420
2014-06-06	16093	304050
2014-06-20	16043	303183
2014-07-04	16049	303189
2014-07-18	15993	301683
2014-08-01	16000	301922
2014-08-15	15784	298239
2014-08-29	15784	298239
2014-09-12	15498	294304
2014-09-26	15498	294304
2014-10-10	15516	292914
2014-10-24	15511	292835
2014-11-07	15458	291608
2014-11-21	15286	289387
2014-12-05	15330	289458
2014-12-19	15201	285012
2015-01-02	12474	213322
2015-01-16	13720	231265
2015-01-30	13720	231265
2015-02-13	14083	237784
2015-02-27	14083	237784
2015-03-13	14184	239321
2015-03-27	14184	239321
2015-04-10	14186	239549
2015-04-24	14373	241864
2015-05-08	14370	242799
2015-05-22	14409	243941
2015-06-05	14458	244963
2015-06-19	14479	245357
2015-07-03	14498	245426
2015-07-17	14573	247004
2015-07-31	14573	247004
2015-08-14	14651	247982
2015-08-28	14651	247982
2015-09-11	14855	251483
2015-09-25	14991	252808
2015-10-09	15035	253444
2015-10-23	15153	255833
2015-11-06	15129	255528
2015-11-20	15311	259759
2015-12-04	15295	259501
2015-12-18	15318	260627
2016-01-01	14255	208001
2016-01-15	16858	248016
2016-01-29	16858	248016
2016-02-12	17318	250849
2016-02-26	17318	250849
2016-03-11	17558	252985
2016-03-25	17530	252490
2016-04-08	17675	255094
2016-04-22	17510	252720
2016-05-06	17526	252709
2016-05-20	17606	254403
2016-06-03	17580	253837
2016-06-17	17726	256238
2016-07-01	17754	256623
2016-07-15	18065	260417
2016-07-29	18065	260417
2016-08-12	18405	264745
2016-08-26	18405	264745
2016-09-09	18347	263945
2016-09-23	18393	262508
2016-10-07	18579	264087
2016-10-21	18312	261817
2016-11-04	18419	263467
2016-11-18	18313	260424
2016-12-02	18424	261552
2016-12-16	18645	264294
2016-12-30	18645	264294
2017-01-13	22954	276672
2017-01-27	22954	276672
2017-02-10	22748	273223
2017-02-24	22697	272909
2017-03-10	22560	272071
2017-03-24	22654	272807
2017-04-07	22633	271571
2017-04-21	22738	272331
2017-05-05	22771	272625
2017-05-19	22848	271868
2017-06-02	23021	273514
2017-06-16	23415	274748
2017-06-30	23415	274748
2017-07-14	23731	276467
2017-07-28	23731	276467
2017-08-11	23730	275273
2017-08-25	23749	275276
2017-09-08	23888	275751
2017-09-22	23671	274636
2017-10-06	23749	276209
2017-10-20	23983	277927
2017-11-03	23933	277055
2017-11-17	24213	278963
2017-12-01	24131	278051
2017-12-15	24157	277717
2017-12-29	24157	277717
2018-01-12	33817	307549
2018-01-26	33817	307549
2018-02-09	34859	313295
2018-02-23	34961	313148
2018-03-09	35073	313001
2018-03-23	35058	313602
2018-04-06	35204	314374
2018-04-20	35393	315588
2018-05-04	35625	316498
2018-05-18	36431	321647
2018-06-01	36377	320842
2018-06-15	36464	321318
2018-06-29	36464	321318
2018-07-13	36586	319459
2018-07-27	36586	319459
2018-08-10	36940	322443
2018-08-24	36896	321570
2018-09-07	37111	323475
2018-09-21	37450	325036
2018-10-05	37357	323123
2018-10-19	38425	325154
2018-11-02	38399	324748
2018-11-16	38393	324173
2018-11-30	38393	324173
2018-12-14	38448	322833
2018-12-28	38448	322833
2019-01-11	70678	475379
2019-01-25	74078	487225
2019-02-08	72984	482700
2019-02-22	72952	483352
2019-03-08	72827	482200
2019-03-22	72703	479944
2019-04-05	73091	482237
2019-04-19	72780	479481
2019-05-03	72627	478551
2019-05-17	71742	471227
2019-05-31	71742	471227
2019-06-14	71130	466267
2019-06-28	71130	466267
2019-07-12	70538	461465
2019-07-26	70538	461465
2019-08-09	70365	458812
2019-08-23	70068	457001
2019-09-06	69952	455457
2019-09-20	69650	452545
2019-10-04	69666	452405
2019-10-18	68555	448166
2019-11-01	68579	448408
2019-11-15	68548	447027
2019-11-29	68548	447027
2019-12-13	68590	446507
2019-12-27	68590	446507
2020-01-10	75221	420757
2020-01-24	72527	402577
2020-02-07	72321	401138
2020-02-21	72641	403603
2020-03-06	72572	402914
2020-03-20	73040	404417
2020-04-03	72576	400988
2020-04-17	72714	401439
2020-05-01	72731	401533
2020-05-15	73292	404567
2020-05-29	73292	404567
2020-06-12	74083	408451
2020-06-26	74083	408451
2020-07-10	74215	408347
2020-07-24	74428	409392
2020-08-07	74318	408299
2020-08-21	74553	408999
2020-09-04	74481	408603
2020-09-18	74668	408755
2020-10-02	74618	408246
2020-10-16	75164	409268
2020-10-30	75164	409268
2020-11-13	75425	409791
2020-11-27	75425	409791
2020-12-11	75339	408742
