	is_ML	Total
2013-08-30	164	44251
2013-09-13	169	44321
2013-09-27	169	43882
2013-10-11	164	44019
2013-10-25	166	44035
2013-11-08	163	44492
2013-11-22	165	44506
2013-12-06	154	43656
2013-12-20	153	43716
2014-01-03	239	63415
2014-01-17	239	63459
2014-01-31	241	63561
2014-02-14	237	63331
2014-02-28	234	63229
2014-03-14	231	62199
2014-03-28	232	62171
2014-04-11	229	61378
2014-04-25	231	61396
2014-05-09	235	60202
2014-05-23	235	60129
2014-06-06	228	57947
2014-06-20	227	57789
2014-07-04	221	55974
2014-07-18	221	55912
2014-08-01	215	54546
2014-08-15	214	54459
2014-08-29	212	54302
2014-09-12	208	52112
2014-09-26	208	51927
2014-10-10	210	50692
2014-10-24	209	50540
2014-11-07	198	48953
2014-11-21	209	48877
2014-12-05	195	46492
2014-12-19	195	46380
2015-01-02	167	42139
2015-01-16	166	42093
2015-01-30	166	41885
2015-02-13	165	41387
2015-02-27	165	41383
2015-03-13	166	41188
2015-03-27	165	41268
2015-04-10	170	41372
2015-04-24	170	41282
2015-05-08	172	41863
2015-05-22	173	42040
2015-06-05	175	42888
2015-06-19	178	43067
2015-07-03	177	43579
2015-07-17	179	43942
2015-07-31	180	44231
2015-08-14	183	45043
2015-08-28	184	45114
2015-09-11	196	46437
2015-09-25	203	46833
2015-10-09	202	47150
2015-10-23	204	47343
2015-11-06	206	47898
2015-11-20	193	47720
2015-12-04	199	48569
2015-12-18	203	48569
2016-01-01	198	38311
2016-01-15	202	38733
2016-01-29	201	38812
2016-02-12	204	39514
2016-02-26	205	39657
2016-03-11	207	41024
2016-03-25	208	41101
2016-04-08	212	41934
2016-04-22	214	42178
2016-05-06	213	43026
2016-05-20	212	42973
2016-06-03	220	44278
2016-06-17	218	44261
2016-07-01	215	45071
2016-07-15	218	45119
2016-07-29	221	45129
2016-08-12	233	46063
2016-08-26	235	46126
2016-09-09	228	47209
2016-09-23	220	47056
2016-10-07	231	47978
2016-10-21	233	48019
2016-11-04	246	48669
2016-11-18	246	48689
2016-12-02	268	49552
2016-12-16	264	49539
2016-12-30	264	49650
2017-01-13	338	52778
2017-01-27	338	52916
2017-02-10	340	53365
2017-02-24	342	53277
2017-03-10	356	53633
2017-03-24	357	53825
2017-04-07	356	53901
2017-04-21	354	53850
2017-05-05	353	53798
2017-05-19	354	53829
2017-06-02	354	53941
2017-06-16	355	53875
2017-06-30	356	54093
2017-07-14	368	54578
2017-07-28	366	54583
2017-08-11	362	54415
2017-08-25	361	54281
2017-09-08	363	54701
2017-09-22	370	54648
2017-10-06	374	55014
2017-10-20	371	55124
2017-11-03	365	55132
2017-11-17	367	55149
2017-12-01	358	55184
2017-12-15	359	55253
2017-12-29	359	55212
2018-01-12	385	52232
2018-01-26	386	52255
2018-02-09	395	52443
2018-02-23	395	52468
2018-03-09	401	52726
2018-03-23	398	52628
2018-04-06	398	53074
2018-04-20	401	53246
2018-05-04	408	53268
2018-05-18	408	53291
2018-06-01	420	53823
2018-06-15	424	53922
2018-06-29	424	53985
2018-07-13	430	53859
2018-07-27	431	53896
2018-08-10	426	54034
2018-08-24	427	54189
2018-09-07	434	54515
2018-09-21	430	54236
2018-10-05	437	54060
2018-10-19	445	54369
2018-11-02	439	54362
2018-11-16	442	54520
2018-11-30	439	54385
2018-12-14	440	54754
2018-12-28	438	54627
2019-01-11	505	55890
2019-01-25	506	55930
2019-02-08	500	55459
2019-02-22	501	55722
2019-03-08	506	55260
2019-03-22	515	55618
2019-04-05	521	55126
2019-04-19	522	55015
2019-05-03	544	54796
2019-05-17	543	54953
2019-05-31	540	54940
2019-06-14	557	54685
2019-06-28	568	54861
2019-07-12	561	54525
2019-07-26	561	54558
2019-08-09	570	54167
2019-08-23	572	54376
2019-09-06	600	53975
2019-09-20	603	54408
2019-10-04	619	54781
2019-10-18	614	54695
2019-11-01	667	55132
2019-11-15	669	55255
2019-11-29	672	55320
2019-12-13	700	55365
2019-12-27	701	55386
2020-01-10	935	58767
2020-01-24	934	58823
2020-02-07	945	59024
2020-02-21	940	58772
2020-03-06	963	59478
2020-03-20	957	59209
2020-04-03	965	59720
2020-04-17	962	59688
2020-05-01	958	60267
2020-05-15	967	60240
2020-05-29	971	60372
2020-06-12	1003	61031
2020-06-26	995	60852
2020-07-10	989	61358
2020-07-24	995	61413
2020-08-07	1003	61744
2020-08-21	1003	61511
2020-09-04	1033	62249
2020-09-18	1031	61873
2020-10-02	1028	61786
2020-10-16	1026	61589
2020-10-30	1022	61469
2020-11-13	989	60954
2020-11-27	990	61121
2020-12-11	1025	61946
